time us,current kA
4.24,111.7485
4.24,109.8675
4.24,113.41575
4.24,104.8515
4.25,101.10375
4.25,96.786
4.25,94.7055
4.25,89.13375
4.25,89.61825
4.25,90.24525
4.25,90.174
4.25,92.95275
4.25,91.5705
4.25,95.26125
4.26,97.071
4.26,99.08025
4.26,101.0325
4.26,101.93025
4.26,100.96125
4.26,100.89
4.26,98.11125
4.26,99.70725
4.26,99.1515
4.26,99.22275
4.27,100.81875
4.27,103.81125
4.27,105.83475
4.27,105.54975
4.27,108.8985
4.27,106.59
4.27,103.5405
4.27,101.802
4.27,99.4935
4.27,96.9285
4.28,91.5705
4.28,88.16475
4.28,86.76825
4.28,80.92575
4.28,80.49825
4.28,78.07575
4.28,80.44125
4.28,86.62575
4.28,90.24525
4.28,96.9285
4.29,98.11125
4.29,99.294
4.29,98.59575
4.29,98.93775
4.29,98.59575
4.29,95.817
4.29,95.88825
4.29,96.9285
4.29,97.071
4.29,99.84975
4.3,98.1825
4.3,99.009
4.3,100.81875
4.3,103.5405
4.3,102.69975
4.3,103.74
4.3,103.74
4.3,99.636
4.3,97.8975
4.3,92.26875
4.31,90.801
4.31,85.443
4.31,86.91075
4.31,87.59475
4.31,90.72975
4.31,92.12625
4.31,91.2855
4.31,92.682
4.31,95.46075
4.31,92.46825
4.32,92.682
4.32,89.3475
4.32,88.293
4.32,88.99125
4.32,85.02975
4.32,83.3625
4.32,84.9585
4.32,84.6735
4.32,89.13375
4.32,94.49175
4.33,98.8095
4.33,100.89
4.33,106.80375
4.33,105.279
4.33,108.8985
4.33,104.367
4.33,102.144
4.33,96.444
4.33,92.46825
4.33,90.72975
4.34,84.816
4.34,84.26025
4.34,82.7355
4.34,83.63325
4.34,84.9585
4.34,88.7205
4.34,93.4515
4.34,94.1355
4.34,96.444
4.34,97.62675
4.35,96.501
4.35,96.71475
4.35,96.501
4.35,95.3895
4.35,91.98375
4.35,90.3165
4.35,89.61825
4.35,90.24525
4.35,92.397
4.35,91.35675
4.36,96.08775
4.36,99.84975
4.36,101.10375
4.36,103.04175
4.36,100.81875
4.36,99.08025
4.36,97.413
4.36,94.7625
4.36,89.13375
4.36,85.37175
4.37,83.63325
4.37,76.95
4.37,75.76725
4.37,71.32125
4.37,77.16375
4.37,78.90225
4.37,84.88725
4.37,89.0625
4.37,96.71475
4.37,99.84975
4.38,104.09625
4.38,104.09625
4.38,102.9135
4.38,101.859
4.38,98.59575
4.38,96.501
4.38,94.49175
4.38,95.11875
4.38,91.49925
4.38,93.23775
4.39,91.64175
4.39,95.6745
4.39,96.786
4.39,96.0165
4.39,99.4365
4.39,95.88825
4.39,97.8975
4.39,93.1665
4.39,88.16475
4.39,83.91825
4.4,78.9735
4.4,72.3615
4.4,74.94075
4.4,72.219
4.4,77.16375
4.4,78.90225
4.4,84.0465
4.4,87.87975
4.4,92.055
4.4,94.00725
4.41,99.636
4.41,99.294
4.41,98.25375
4.41,97.071
4.41,91.49925
4.41,91.21425
4.41,88.7775
4.41,88.7775
4.41,84.74475
4.41,86.412
4.42,86.91075
4.42,90.87225
4.42,95.3895
4.42,94.7055
4.42,94.00725
4.42,94.278
4.42,94.00725
4.42,90.24525
4.42,88.7205
4.42,86.2125
4.43,83.4195
4.43,80.92575
4.43,78.9735
4.43,80.085
4.43,80.44125
4.43,80.8545
4.43,84.40275
4.43,86.14125
4.43,87.87975
4.43,87.39525
4.44,91.086
4.44,89.6895
4.44,89.61825
4.44,86.8395
4.44,88.50675
4.44,88.02225
4.44,87.73725
4.44,87.73725
4.44,88.02225
4.44,91.143
4.45,92.26875
4.45,92.75325
4.45,91.9125
4.45,92.1975
4.45,91.9125
4.45,90.53025
4.45,87.4665
4.45,85.443
4.45,83.14875
4.45,80.92575
4.46,78.6885
4.46,77.02125
4.46,78.0045
4.46,77.0925
4.46,79.38675
4.46,78.0045
4.46,80.44125
4.46,86.697
4.46,87.324
4.46,89.90325
4.47,91.9125
4.47,92.75325
4.47,91.9125
4.47,92.1975
4.47,91.9125
4.47,89.13375
4.47,90.801
4.47,89.96025
4.47,86.91075
4.47,88.578
4.48,88.36425
4.48,90.801
4.48,89.13375
4.48,89.6895
4.48,89.96025
4.48,87.4665
4.48,88.84875
4.48,82.593
4.48,82.23675
4.48,79.38675
4.49,76.4655
4.49,71.592
4.49,72.71775
4.49,73.2735
4.49,75.56775
4.49,76.893
4.49,79.04475
4.49,84.26025
4.49,87.951
4.49,89.61825
4.5,92.95275
4.5,95.532
4.5,96.9285
4.5,95.3895
4.5,91.77
4.5,89.6895
4.5,84.816
4.5,85.443
4.5,82.7355
4.5,83.847
4.51,83.63325
4.51,86.48325
4.51,87.59475
4.51,88.36425
4.51,90.459
4.51,89.0625
4.51,89.3475
4.51,88.0935
4.51,82.52175
4.51,82.23675
4.52,79.458
4.52,76.608
4.52,74.1
4.52,72.0195
4.52,71.25
4.52,73.20225
4.52,79.38675
4.52,80.5695
4.52,86.28375
4.52,87.53775
4.53,92.5395
4.53,90.53025
4.53,90.72975
4.53,90.10275
4.53,85.17225
4.53,83.4195
4.53,80.5695
4.53,78.41775
4.53,79.3155
4.53,78.75975
4.54,78.75975
4.54,79.2585
4.54,82.66425
4.54,87.666
4.54,87.1815
4.54,88.02225
4.54,91.086
4.54,88.0935
4.54,82.52175
4.54,81.89475
4.55,76.19475
4.55,72.71775
4.55,72.71775
4.55,72.29025
4.55,69.09825
4.55,72.219
4.55,75.71025
4.55,77.93325
4.55,81.339
4.55,86.697
4.56,87.324
4.56,87.39525
4.56,90.72975
4.56,88.0935
4.56,85.02975
4.56,83.00625
4.56,80.712
4.56,78.831
4.56,78.204
4.56,78.9735
4.57,78.75975
4.57,79.2585
4.57,82.66425
4.57,83.63325
4.57,82.593
4.57,83.14875
4.57,82.86375
4.57,81.41025
4.57,78.41775
4.57,76.39425
4.58,74.1
4.58,72.0195
4.58,71.25
4.58,71.94825
4.58,71.80575
4.58,74.79825
4.58,76.266
4.58,78.56025
4.58,83.49075
4.58,83.63325
4.59,87.1815
4.59,88.36425
4.59,86.91075
4.59,86.14125
4.59,83.14875
4.59,83.91825
4.59,80.29875
4.59,81.41025
4.59,78.07575
4.59,79.52925
4.6,79.3155
4.6,81.75225
4.6,80.29875
4.6,81.12525
4.6,81.624
4.6,81.89475
4.6,81.624
4.6,78.90225
4.6,80.01375
4.6,76.39425
4.61,74.8695
4.61,73.2735
4.61,74.94075
4.61,71.25
4.61,73.473
4.61,71.25
4.61,77.16375
4.61,78.90225
4.61,83.49075
4.61,83.63325
4.62,82.80675
4.62,83.847
4.62,86.355
4.62,83.22
4.62,80.44125
4.62,78.56025
4.62,76.608
4.62,74.8695
4.62,75.56775
4.62,72.3615
4.63,74.94075
4.63,77.16375
4.63,78.41775
4.63,79.3155
4.63,81.681
4.63,80.8545
4.63,83.91825
4.63,81.41025
4.63,78.6885
4.63,77.30625
4.64,75.28275
4.64,73.20225
4.64,71.25
4.64,72.219
4.64,71.66325
4.64,71.94825
4.64,73.473
4.64,76.4655
4.64,78.56025
4.64,80.8545
4.65,82.86375
4.65,83.63325
4.65,80.37
4.65,82.308
4.65,81.12525
4.65,76.67925
4.65,74.727
4.65,72.6465
4.65,73.131
4.65,72.29025
4.66,71.80575
4.66,71.94825
4.66,73.473
4.66,76.4655
4.66,78.27525
4.66,79.3155
4.66,78.41775
4.66,76.19475
4.66,77.79075
4.66,74.385
4.67,72.57525
4.67,70.55175
4.67,68.18625
4.67,66.3765
4.67,68.4
4.67,70.06725
4.67,69.2265
4.67,75.639
4.67,75.8385
4.67,78.56025
4.68,83.49075
4.68,83.63325
4.68,82.593
4.68,80.64075
4.68,81.966
4.68,75.76725
4.68,75.42525
4.68,72.846
4.68,69.027
4.68,68.67075
4.69,70.35225
4.69,67.35975
4.69,72.57525
4.69,71.25
4.69,75.012
4.69,74.31375
4.69,75.28275
4.69,75.639
4.69,75.28275
4.69,72.09075
4.7,70.55175
4.7,70.908
4.7,67.21725
4.7,68.32875
4.7,67.70175
4.7,70.55175
4.7,69.44025
4.7,73.131
4.7,75.28275
4.7,77.44875
4.71,79.04475
4.71,78.13275
4.71,78.75975
4.71,78.75975
4.71,78.07575
4.71,72.6465
4.71,72.71775
4.71,70.40925
4.71,70.908
4.71,70.06725
4.72,69.44025
4.72,67.07475
4.72,70.35225
4.72,73.131
4.72,74.65575
4.72,73.9575
4.72,75.08325
4.72,75.639
4.72,75.28275
4.72,74.5845
4.73,73.758
4.73,72.219
4.73,69.29775
4.73,68.115
4.73,70.35225
4.73,70.06725
4.73,73.131
4.73,72.0195
4.73,75.354
4.73,74.31375
4.74,77.50575
4.74,75.90975
4.74,76.266
4.74,73.68675
4.74,75.08325
4.74,71.46375
4.74,69.44025
4.74,65.1225
4.74,68.4
4.74,64.85175
4.75,68.95575
4.75,64.85175
4.75,70.623
4.75,67.773
4.75,72.57525
4.75,71.25
4.75,72.3615
4.75,73.2735
4.75,75.56775
4.75,72.219
4.76,69.29775
4.76,67.84425
4.76,68.5425
4.76,67.55925
4.76,67.0035
4.76,64.85175
4.76,70.623
4.76,69.2265
4.76,72.91725
4.76,74.51325
4.77,75.981
4.77,74.51325
4.77,77.7195
4.77,72.29025
4.77,74.94075
4.77,72.219
4.77,69.027
4.77,67.07475
4.77,65.05125
4.77,65.82075
4.78,64.99425
4.78,62.757
4.78,68.5425
4.78,66.78975
4.78,67.84425
4.78,68.95575
4.78,72.57525
4.78,69.8535
4.78,70.35225
4.78,67.488
4.79,66.0345
4.79,66.44775
4.79,62.757
4.79,62.62875
4.79,66.234
4.79,62.415
4.79,68.5425
4.79,66.78975
4.79,70.4805
4.79,72.29025
4.8,73.758
4.8,72.219
4.8,73.3305
4.8,73.2735
4.8,70.1385
4.8,70.908
4.8,67.0035
4.8,65.33625
4.8,65.892
4.8,60.3915
4.81,66.0345
4.81,60.94725
4.81,63.8115
4.81,66.59025
4.81,67.6305
4.81,66.78975
4.81,67.84425
4.81,70.908
4.81,66.78975
4.81,68.67075
4.82,68.115
4.82,65.05125
4.82,66.234
4.82,65.47875
4.82,64.99425
4.82,64.70925
4.82,64.99425
4.82,68.04375
4.82,69.09825
4.82,69.996
4.83,71.535
4.83,67.6305
4.83,72.57525
4.83,69.8535
4.83,70.06725
4.83,64.7805
4.83,66.177
4.83,66.30525
4.83,62.8995
4.83,64.011
4.84,60.534
4.84,59.565
4.84,63.5265
4.84,62.415
4.84,65.892
4.84,67.70175
4.84,69.09825
4.84,67.773
4.84,71.03625
4.84,66.78975
4.85,71.03625
4.85,67.773
4.85,64.638
4.85,65.82075
4.85,64.99425
4.85,64.70925
4.85,64.70925
4.85,64.70925
4.85,64.99425
4.85,68.04375
4.86,69.09825
4.86,69.996
4.86,71.535
4.86,69.8535
4.86,69.29775
4.86,67.773
4.86,65.1225
4.86,63.74025
4.86,64.1535
4.86,57.8835
4.87,59.0805
4.87,59.907
4.87,62.20125
4.87,60.876
4.87,66.6615
4.87,65.4075
4.87,65.1225
4.87,65.96325
4.87,66.44775
4.87,66.519
4.88,65.96325
4.88,62.8995
4.88,61.446
4.88,59.907
4.88,61.3035
4.88,58.026
4.88,61.3035
4.88,61.503
4.88,66.0345
4.88,64.85175
4.89,71.03625
4.89,67.773
4.89,68.81325
4.89,68.67075
4.89,65.607
4.89,64.22475
4.89,62.13
4.89,59.83575
4.89,60.0495
4.89,58.653
4.9,58.09725
4.9,58.38225
4.9,58.86675
4.9,59.63625
4.9,61.3035
4.9,64.36725
4.9,63.384
4.9,64.36725
4.9,66.6615
4.9,63.1845
4.91,60.534
4.91,59.28
4.91,59.0805
4.91,59.907
4.91,59.63625
4.91,59.63625
4.91,62.20125
4.91,60.534
4.91,63.74025
4.91,62.757
4.92,63.74025
4.92,66.59025
4.92,62.48625
4.92,64.36725
4.92,63.74025
4.92,60.534
4.92,61.503
4.92,58.026
4.92,59.1375
4.92,58.38225
4.93,55.6605
4.93,59.907
4.93,57.8835
4.93,58.653
4.93,64.22475
4.93,60.3915
4.93,64.296
4.93,63.042
4.93,63.74025
4.93,64.011
4.94,61.161
4.94,59.907
4.94,59.0805
4.94,59.907
4.94,59.4225
4.94,56.98575
4.94,59.565
4.94,59.20875
4.94,59.4225
4.94,59.907
4.95,63.5265
4.95,60.3915
4.95,61.788
4.95,62.05875
4.95,64.011
4.95,58.1685
4.95,59.0805
4.95,59.63625
4.95,56.2875
4.95,55.176
4.96,56.772
4.96,53.58
4.96,56.772
4.96,56.70075
4.96,59.7645
4.96,58.653
4.96,62.00175
4.96,63.45525
4.96,64.70925
4.96,63.1845
4.97,60.534
4.97,62.13
4.97,61.161
4.97,58.026
4.97,59.1375
4.97,55.87425
4.97,57.399
4.97,59.69325
4.97,60.192
4.97,58.026
4.98,61.9305
4.98,60.876
4.98,66.30525
4.98,63.1845
4.98,60.26325
4.98,59.00925
4.98,59.7645
4.98,56.21625
4.98,57.057
4.98,53.99325
4.99,55.38975
4.99,52.59675
4.99,54.834
4.99,55.0335
4.99,56.772
4.99,59.63625
4.99,58.5105
4.99,59.35125
4.99,59.63625
4.99,59.63625
5,59.4225
5,58.938
5,56.21625
5,57.684
5,56.84325
5,56.21625
5,53.4375
5,57.5415
5,55.6605
5,56.50125
5.01,62.05875
5.01,58.026
5.01,59.4225
5.01,59.63625
5.01,61.6455
5.01,55.803
5.01,57.61275
5.01,54.27825
5.01,57.61275
5.01,53.85075
5.02,51.357
5.02,50.445
5.02,52.4685
5.02,54.90525
5.02,53.58
5.02,56.9145
5.02,55.87425
5.02,56.70075
5.02,57.32775
5.02,57.684
5.03,57.684
5.03,57.399
5.03,56.84325
5.03,53.65125
5.03,54.6915
5.03,51.5565
5.03,53.1525
5.03,52.953
5.03,55.38975
5.03,53.7795
5.04,54.33525
5.04,55.176
5.04,59.00925
5.04,55.803
5.04,56.50125
5.04,56.21625
5.04,53.4375
5.04,54.96225
5.04,51.8415
5.04,50.73
5.05,50.23125
5.05,51.072
5.05,53.36625
5.05,51.699
5.05,54.6915
5.05,53.50875
5.05,56.9145
5.05,55.87425
5.05,56.84325
5.05,57.399
5.06,57.32775
5.06,56.70075
5.06,55.87425
5.06,51.62775
5.06,53.1525
5.06,52.25475
5.06,51.62775
5.06,53.295
5.06,51.62775
5.06,52.25475
5.07,57.61275
5.07,53.85075
5.07,55.0335
5.07,55.3185
5.07,55.3185
5.07,54.96225
5.07,54.33525
5.07,51.28575
5.07,52.4685
5.07,49.11975
5.08,50.51625
5.08,50.23125
5.08,50.23125
5.08,52.73925
5.08,51.414
5.08,54.76275
5.08,53.65125
5.08,54.6915
5.08,55.3185
5.08,55.3185
5.09,57.27075
5.09,53.85075
5.09,51.62775
5.09,53.295
5.09,52.59675
5.09,52.11225
5.09,49.40475
5.09,51.072
5.09,53.36625
5.09,51.699
5.1,52.1835
5.1,55.24725
5.1,56.088
5.1,53.85075
5.1,54.13575
5.1,51.5565
5.1,52.88175
5.1,52.11225
5.1,49.0485
5.1,47.937
5.11,47.86575
5.11,48.7065
5.11,50.85825
5.11,49.26225
5.11,49.88925
5.11,52.953
5.11,51.62775
5.11,52.11225
5.11,52.59675
5.11,52.953
5.12,52.59675
5.12,52.11225
5.12,49.40475
5.12,50.73
5.12,49.88925
5.12,47.03925
5.12,48.63525
5.12,48.3645
5.12,50.85825
5.12,49.26225
5.13,49.88925
5.13,50.51625
5.13,50.85825
5.13,53.295
5.13,51.28575
5.13,53.295
5.13,49.0485
5.13,50.73
5.13,49.88925
5.13,46.8255
5.14,47.86575
5.14,44.81625
5.14,46.4835
5.14,46.341
5.14,47.4525
5.14,50.03175
5.14,48.97725
5.14,50.17425
5.14,53.22375
5.14,51.072
5.15,52.4685
5.15,51.072
5.15,50.37375
5.15,47.03925
5.15,47.86575
5.15,44.81625
5.15,46.4835
5.15,46.12725
5.15,46.12725
5.15,46.341
5.16,47.4525
5.16,50.03175
5.16,51.2145
5.16,49.3335
5.16,50.5875
5.16,50.51625
5.16,49.88925
5.16,46.8255
5.16,47.86575
5.16,44.81625
5.17,48.4215
5.17,42.65025
5.17,45.372
5.17,44.9445
5.17,45.2295
5.17,45.999
5.17,47.4525
5.17,50.65875
5.17,49.60425
5.17,50.23125
5.18,49.88925
5.18,47.03925
5.18,48.3645
5.18,46.683
5.18,45.2295
5.18,45.999
5.18,45.2295
5.18,42.3795
5.18,46.4835
5.18,44.6025
5.19,45.2295
5.19,45.999
5.19,47.4525
5.19,48.92025
5.19,48.00825
5.19,48.3645
5.19,48.00825
5.19,46.683
5.19,47.4525
5.19,42.65025
5.2,43.13475
5.2,44.04675
5.2,43.76175
5.2,43.76175
5.2,46.1985
5.2,44.6025
5.2,45.2295
5.2,45.999
5.2,47.4525
5.2,48.92025
5.21,48.00825
5.21,48.15075
5.21,47.595
5.21,44.81625
5.21,48.4215
5.21,42.65025
5.21,43.13475
5.21,44.04675
5.21,43.76175
5.21,43.76175
5.22,46.1985
5.22,44.6025
5.22,45.2295
5.22,45.78525
5.22,48.7065
5.22,46.8255
5.22,44.6025
5.22,46.4835
5.22,45.50025
5.22,42.3795
5.23,43.76175
5.23,43.0065
5.23,40.2135
5.23,44.46
5.23,42.45075
5.23,43.27725
5.23,48.849
5.23,44.87325
5.23,45.8565
5.23,46.12725
5.24,46.12725
5.24,46.12725
5.24,48.0795
5.24,42.65025
5.24,44.38875
5.24,43.27725
5.24,40.2135
5.24,41.952
5.24,41.7525
5.24,41.7525
5.25,44.18925
5.25,42.50775
5.25,43.0065
5.25,43.833
5.25,48.849
5.25,42.65025
5.25,44.38875
5.25,43.833
5.25,40.76925
5.25,42.16575
5.26,41.05425
5.26,37.91925
5.26,42.02325
5.26,40.14225
5.26,40.76925
5.26,41.61
5.26,43.27725
5.26,43.491
5.26,46.1985
5.26,42.3795
5.27,47.595
5.27,42.65025
5.27,44.18925
5.27,42.16575
5.27,41.53875
5.27,38.20425
5.27,39.5865
5.27,39.31575
5.27,39.31575
5.27,39.31575
5.28,41.82375
5.28,40.14225
5.28,41.05425
5.28,41.88075
5.28,42.237
5.28,42.237
5.28,41.952
5.28,41.39625
5.28,41.05425
5.28,40.698
5.29,37.848
5.29,39.5865
5.29,39.03075
5.29,38.83125
5.29,38.83125
5.29,39.03075
5.29,41.82375
5.29,40.14225
5.29,40.76925
5.29,41.39625
5.3,41.7525
5.3,41.7525
5.3,43.6905
5.3,40.2135
5.3,38.06175
5.3,39.65775
5.3,38.9595
5.3,36.18075
5.3,37.77675
5.3,37.506
5.31,40.014
5.31,38.40375
5.31,38.9595
5.31,41.88075
5.31,42.50775
5.31,40.2135
5.31,41.4675
5.31,41.39625
5.31,40.76925
5.31,37.91925
5.32,39.2445
5.32,36.18075
5.32,37.77675
5.32,37.221
5.32,39.51525
5.32,37.848
5.32,38.475
5.32,39.03075
5.32,41.82375
5.32,40.14225
5.33,40.76925
5.33,41.05425
5.33,40.76925
5.33,37.91925
5.33,39.2445
5.33,36.18075
5.33,37.77675
5.33,37.221
5.33,36.95025
5.33,36.95025
5.34,36.95025
5.34,36.95025
5.34,39.51525
5.34,37.848
5.34,38.475
5.34,39.03075
5.34,39.31575
5.34,39.03075
5.34,38.475
5.34,35.625
5.35,37.0215
5.35,35.34
5.35,35.55375
5.35,35.283
5.35,37.77675
5.35,37.57725
5.35,39.2445
5.35,37.848
5.35,38.475
5.35,39.03075
5.36,39.31575
5.36,39.03075
5.36,38.475
5.36,35.625
5.36,37.0215
5.36,35.34
5.36,35.55375
5.36,34.998
5.36,34.72725
5.36,34.72725
5.37,34.72725
5.37,34.72725
5.37,34.92675
5.37,37.77675
5.37,36.1095
5.37,36.66525
5.37,36.95025
5.37,36.95025
5.37,36.66525
5.37,35.34
5.38,35.21175
5.38,32.07675
5.38,33.744
5.38,34.029
5.38,34.371
5.38,34.998
5.38,37.506
5.38,35.34
5.38,36.46575
5.38,36.3945
5.39,36.66525
5.39,36.95025
5.39,36.66525
5.39,35.34
5.39,35.55375
5.39,34.72725
5.39,31.59225
5.39,33.18825
5.39,32.56125
5.39,32.21925
5.4,32.21925
5.4,32.49
5.4,33.744
5.4,35.21175
5.4,34.371
5.4,34.72725
5.4,34.72725
5.4,34.72725
5.4,34.72725
5.4,34.44225
5.41,31.59225
5.41,33.18825
5.41,32.56125
5.41,32.21925
5.41,32.21925
5.41,32.21925
5.41,32.21925
5.41,32.49
5.41,33.744
5.41,35.21175
5.42,34.371
5.42,34.72725
5.42,34.371
5.42,32.9745
5.42,31.521
5.42,32.49
5.42,32.21925
5.42,31.863
5.42,29.08425
5.42,31.10775
5.43,31.79175
5.43,32.9745
5.43,32.0055
5.43,32.49
5.43,33.744
5.43,35.21175
5.43,34.371
5.43,34.44225
5.43,31.59225
5.43,33.18825
5.44,32.2905
5.44,30.7515
5.44,29.56875
5.44,30.7515
5.44,32.9175
5.44,31.236
5.44,31.59225
5.44,31.863
5.44,32.21925
5.44,32.21925
5.45,32.21925
5.45,32.21925
5.45,32.21925
5.45,31.863
5.45,29.08425
5.45,30.7515
5.45,30.19575
5.45,29.925
5.45,29.925
5.45,29.64
5.46,29.42625
5.46,29.42625
5.46,29.64
5.46,32.70375
5.46,31.30725
5.46,31.863
5.46,32.21925
5.46,32.21925
5.46,32.0055
5.46,30.7515
5.47,30.82275
5.47,29.982
5.47,26.86125
5.47,28.79925
5.47,29.36925
5.47,29.08425
5.47,29.85375
5.47,32.9745
5.47,31.30725
5.47,31.863
5.48,32.0055
5.48,30.7515
5.48,30.82275
5.48,30.267
5.48,29.64
5.48,26.86125
5.48,28.5285
5.48,27.97275
5.48,27.68775
5.48,27.68775
5.49,27.68775
5.49,27.68775
5.49,27.97275
5.49,30.7515
5.49,29.08425
5.49,29.64
5.49,29.925
5.49,29.925
5.49,29.64
5.49,26.86125
5.5,28.5285
